text,audio_text,path,audio_path
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor garage during the daytime, with a large segmented garage door in the background and low-key lighting. In the center, a bald man with a fair complexion, wearing a grey t-shirt and a grey baseball cap with an orange logo, sits and speaks with an engaged and conversational expression. He gestures with his hands as he talks. To his right, the front of a vehicle, possibly a truck or SUV, is partially visible. The man speaks, saying, [SPEECH_0].","A clear, calm male voice speaks in a conversational tone. The audio is clean with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/32972c85b6a7d4a4aa012f66a1e46ec5-Scene-024.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/32972c85b6a7d4a4aa012f66a1e46ec5-Scene-024.wav
"This is an interview presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor hospital room during the daytime, with plain white walls and a door visible in the background, under soft lighting. In the center, a middle-aged man with thinning brown hair, a goatee, and a mustache, wearing a grey t-shirt under a green and white patterned hospital gown, sits in a blue chair with a nasal cannula for oxygen. He has a weary and somber expression and is speaking, saying, [SPEECH_0]. The sound of his breathing through the oxygen tube is audible.","A male voice with a weary and somber tone speaks in a calm and reflective manner. The speech is clear and at a moderate pace. In the background, there is a continuous, low-frequency hum, likely from medical equipment, and the distinct sound of a person breathing through an oxygen tube.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/062bb4f651ee3f5491751302e4dc5fe4-Scene-011.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/062bb4f651ee3f5491751302e4dc5fe4-Scene-011.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room during the daytime, with light-colored walls, a doorway, a framed picture, and a dreamcatcher on the wall. In the center of the frame, a young woman with dark hair tied in a ponytail, wearing a white and blue baseball-style t-shirt and small earrings, is speaking directly to the camera with an engaged and expressive demeanor. She gestures with her hands as she talks. To her left, a green potted plant with long leaves is visible. The lighting is soft and even. The woman speaks, saying, [SPEECH_0].","A clear, friendly female voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b243d7cbd34b173b245a170f28102b4f-Scene-005.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b243d7cbd34b173b245a170f28102b4f-Scene-005.wav
"This is a close-up, static, eye-level shot from a front view, capturing an interview in an indoor setting. In the center of the frame, a woman with blonde, wavy hair, wearing a dark floral-patterned blouse, is speaking with an engaged and expressive demeanor, her facial expressions shifting from thoughtful to smiling. To her right in the foreground, a clear glass cake dome with a metal handle is visible. The background is softly lit and features a warm, indoor environment, possibly a kitchen or dining area, with a framed picture on the wall. The woman speaks, saying, [SPEECH_0].","A clear, female voice speaks in a calm and measured tone, with a steady pace and neutral emotion. The audio is clean and well-recorded, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/39f10a402111a5fb825cc8fd07dae9b7-Scene-008_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/39f10a402111a5fb825cc8fd07dae9b7-Scene-008_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor room, likely a living room or home office, with a couch, a bookshelf, and a plant in the background, under soft lighting. In the center foreground, a young woman with brown hair and fair skin, wearing a pink cable-knit sweater and white wired earphones, sits and speaks directly to the camera with a happy and engaged expression. She says, [SPEECH_0].","A clear, friendly female voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/6ae858fdf2249248db898fee4636c205-Scene-003.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/6ae858fdf2249248db898fee4636c205-Scene-003.wav
"This is a DIY tutorial video, presented in a static, low-angle medium shot from a front view. The scene takes place in an indoor hallway with white walls, a white door, and green painter's tape on the edges of the walls and door frame. A recessed light is on the ceiling, providing artificial lighting. In the center, a man with tattoos on his arms, wearing a dark t-shirt with white text, white pants, blue gloves, and a yellow and blue baseball cap, stands on a ladder. He is focused on his task, dipping a paintbrush into a white paint bucket and then applying paint to the corner where the wall meets the ceiling. The sound of the paintbrush splashing in the paint is audible. The man speaks, saying, [SPEECH_0].","A clear, neutral male voice speaks in a calm and instructional tone. The audio is clean and close-miked, with no background music or ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/20fa902f9353be0da27020a124d065b0-Scene-045.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/20fa902f9353be0da27020a124d065b0-Scene-045.wav
"This is a cooking show segment, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor kitchen or studio during the evening, with large glass doors and wooden pillars in the background, revealing a dark, grassy area outside. In the center, a man with short black hair, wearing glasses, a black chef's coat with the name 'Jeremy' and a 'School of Wok' logo on it, and a silver watch, stands behind a wooden counter. He has an engaged and expressive expression and is speaking, saying, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and informative, with a steady pace and a positive, engaging delivery. The audio is clean and well-recorded, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/3e1e939ca542d5668936c7d221498646-Scene-018_subtitle_cropped_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/3e1e939ca542d5668936c7d221498646-Scene-018_subtitle_cropped_cropped.wav
"This is a movie clip, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor hallway during the daytime, with white walls, a ceiling light fixture, and a framed painting visible in the background, under low-key lighting. In the center of the frame, a middle-aged Caucasian man with short, light brown hair, wearing a dark plaid suit jacket over a green and white patterned collared shirt and a red necktie, stands and speaks with a serious and contemplative expression. He says, [SPEECH_0].","A clear, calm male voice with a steady, mid-range pitch speaks in a measured and thoughtful tone. The delivery is deliberate and serious, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/41bbad7a1e6b0cd20b90b1b3455e3b24-Scene-018.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/41bbad7a1e6b0cd20b90b1b3455e3b24-Scene-018.wav
"This is an interview presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor environment with a purple-lit wall and a black sign with white graffiti-style text in the background. A man with pink dreadlocks, tattoos on his face and hands, wearing a pink shirt, a thick gold chain, and a diamond-encrusted watch, is in the center. He holds a microphone and speaks, saying, [SPEECH_0]. He then smiles.","A clear male voice speaking in a calm and conversational tone. The speech is steady and articulate, with a neutral emotional delivery. The recording is clean, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/6072bf4143cae73c888f1404d75b93e8-Scene-032_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/6072bf4143cae73c888f1404d75b93e8-Scene-032_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor room during the daytime, with white louvered doors, a white shelf holding a YouTube award and a book, and a green wall hanging in the background. In the center foreground, a man with short black hair, wearing a white and red baseball cap with a circular emblem and a white t-shirt, sits in a dark gray office chair. He is speaking directly to the camera with an engaged expression and an open mouth, and gestures with his right hand. He says, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/61fb6386881be742b07dbdbbee146b7d-Scene-007_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/61fb6386881be742b07dbdbbee146b7d-Scene-007_subtitle_cropped.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with wood-paneled walls and a yellow couch in the background, illuminated by artificial lighting. In the center, a man with dark hair and a beard, wearing a maroon sweater over a black shirt, sits at a wooden table with integrated blue LED lighting and cup holders. He has a focused expression and is speaking directly to the camera. On the table to his left is a pink box for the 'Say Anything' board game. He says, [SPEECH_0].","A clear, friendly male voice speaks in a calm and welcoming tone. The delivery is steady and articulate, with a moderate pace and a warm, engaging quality. The audio is clean and well-recorded, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/626ada4eed225783ee1d85bd110b43e0-Scene-003_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/626ada4eed225783ee1d85bd110b43e0-Scene-003_subtitle_cropped.wav
"This is a cooking demonstration, filmed in a static, eye-level medium shot from a front view. The scene is set in a modern kitchen with black cabinets, a white subway tile backsplash, and a marble countertop. In the center, a man with short brown hair and a beard, wearing a light blue button-up shirt over a dark t-shirt, is actively placing round, golden-brown food items from a baking sheet into the basket of a black air fryer. He is speaking, saying, [SPEECH_0]. The air fryer and a baking sheet with more food items are on the counter in front of him. The lighting is bright and even.","A clear, friendly male voice speaking in a calm and informative tone. The dialogue is natural and instructional, with subtle background room ambience, indicating a quiet indoor environment such as a kitchen.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/01c74e4cc2304b250277085edf766c31-Scene-025.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/01c74e4cc2304b250277085edf766c31-Scene-025.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room during the daytime, with white walls, vertical blinds, a white shelf holding a lamp and a vase of white flowers, and a gray cushioned chair in the background. In the center, a woman with reddish-brown hair tied back, wearing a beige turtleneck sweater and a ring on her right hand, sits with an engaged and smiling expression. She is speaking and gesturing with her hands, saying, [SPEECH_0]. A white digital clock displaying '11:20' is visible in the left foreground. The lighting is soft and even.","A clear, friendly female voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b600c0151f700aa977401be07b76f897-Scene-034.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b600c0151f700aa977401be07b76f897-Scene-034.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an indoor bedroom or living room during the daytime, with a bed and floral-patterned bedding visible in the background and soft lighting. In the center foreground, a woman with short, wavy, blonde-highlighted hair, wearing a blue t-shirt with white text that reads 'LET'S', sits and speaks with an engaged and conversational expression. She gestures with her hands as she talks. To her left, a black, soft-sided rolling carry-on suitcase with a silver logo on the front sits stationary on the floor. The woman says, [SPEECH_0].","A clear, adult female voice speaks in a calm and conversational tone. The speech is steady and articulate, with a natural cadence, suggesting a prepared or rehearsed statement. The audio is clean, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/f56af2f51569043e519d6be1e145d208-Scene-107_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/f56af2f51569043e519d6be1e145d208-Scene-107_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor kitchen or coffee bar during the daytime, with a white brick-patterned wall in the background and bright, even lighting. In the center, an Asian woman with long black hair, wearing a white t-shirt, a gold bracelet on her right wrist, and a smartwatch on her left wrist, stands behind a counter. She has an engaged and informative expression and speaks directly to the camera, using hand gestures. To her left is a large, professional-grade espresso machine with a black and silver finish, and to her right is a smaller espresso machine with a silver and black finish. On the counter in front of her are several glasses containing coffee. She says, [SPEECH_0].","A clear, friendly female voice speaks in a calm and informative tone. The dialogue is natural and direct, with a steady pace and a warm, inviting quality. The audio is clean and well-recorded, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/369b49dadfabafa7aca3314585768f44-Scene-003_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/369b49dadfabafa7aca3314585768f44-Scene-003_subtitle_cropped.wav
"This is a product demonstration or interview, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor space with a wall of vertical wooden slats, featuring a shelf in the background that holds a white and red sneaker and a brown box with text. In the center, a woman with long, wavy, dark red hair tied up with a black bow, wearing a black apron, is speaking with an engaged and informative expression. She gestures with her right hand as she talks, saying, [SPEECH_0]. The lighting is soft and even.","A clear, female voice speaking in a calm and informative tone. The speech is steady and well-paced, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b16a26bdda39387a207056708fa8def8-Scene-011.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b16a26bdda39387a207056708fa8def8-Scene-011.wav
"This is a vlog, presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor kitchen during the daytime, with white cabinets and a window in the background, illuminated by bright, natural, high-key lighting. In the center, a young man with short, dark brown hair, light-colored eyes, and fair skin, wearing a black t-shirt, sits and speaks directly to the camera with an engaged and expressive expression. He gestures with both hands as he talks, saying, [SPEECH_0]. A blurry kitchen counter with a glass container and a yellow bottle is visible in the bottom right corner of the frame.","A clear, friendly male voice speaking in a calm and conversational tone. The speech is at a natural pace with a neutral emotional valence, suggesting an informative or explanatory context.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/32ac89e77ec9b0b2350594c052f6152d-Scene-004.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/32ac89e77ec9b0b2350594c052f6152d-Scene-004.wav
"This is a vlog, presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor room with beige walls, illuminated by soft lighting. In the center of the frame, a man with short brown hair, wearing glasses and a light-colored t-shirt, sits and speaks directly to the camera with an animated and expressive face. He gestures with his hands as he talks. To the left, a white electrical outlet is visible on the wall. The man speaks, saying, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone, with a natural and conversational pace. The dialogue is intimate and direct, with subtle background room ambience, indicating a quiet indoor environment such as a bedroom or living room.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/7f985e141a88b2295dc2a102d4aaf9e4-Scene-068.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/7f985e141a88b2295dc2a102d4aaf9e4-Scene-068.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room, likely a living room or office, with soft lighting. In the center, an older man with dark hair, wearing a blue sweater, a pink collared shirt, and a black fleece vest with 'UNIBET' written on it, sits on a couch. He is speaking in a conversational tone, using his hands to gesture as he talks. Behind him, on a wooden shelf, a row of silver and yellow circular plaques or awards is displayed. The man says, [SPEECH_0].","A clear, mature male voice speaks in a calm and informative tone. The speech is steady and well-paced, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/080fba1bc96404206739d227b8e0e0ab-Scene-012_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/080fba1bc96404206739d227b8e0e0ab-Scene-012_cropped.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor studio with a large screen in the background displaying abstract red and black shapes, under bright, high-key lighting. In the center, a blonde woman with long, wavy hair, wearing a white sleeveless ribbed top, light-colored shorts, a large pink statement necklace, hoop earrings, and blue nail polish, sits on a red couch. She is speaking with an engaged and expressive demeanor, using hand gestures as she talks. She says, [SPEECH_0]. At the end of the clip, audience applause is heard.","A clear, female voice speaks in a conversational tone, with a moderate pace and a friendly, engaging delivery. The audio is clean and well-recorded, with no background music. At the end of the clip, a burst of audience applause is heard.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/2a251fd4aa670de78b25e78dd13b85b8-Scene-006.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/2a251fd4aa670de78b25e78dd13b85b8-Scene-006.wav
"This is an interview presented as a static, eye-level close-up shot from a front view. The scene is set in an indoor room during the daytime, with a plain wall and a couch with a green pillow in the background, under soft lighting. In the center, a woman with curly, gray hair styled in a messy bun, wearing a black collared shirt and black dangling earrings, sits with an engaged and expressive expression. She is speaking, saying, [SPEECH_0]. A dark, circular object, possibly a clock or a piece of art, hangs stationary on the wall in the top-right corner.","A clear, female voice speaks in a calm and neutral tone. The speech is steady and well-paced, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bda83bee560d175d37ad450632b77c7e-Scene-014.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bda83bee560d175d37ad450632b77c7e-Scene-014.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in a warmly lit indoor room with yellow walls, featuring a tall floor lamp, a framed map, and a framed picture in the background. In the center, a man with short dark hair, a beard, and a mustache, wearing a beige t-shirt, sits in a chair with an engaged and expressive expression. He talks and gestures with his hands, saying, [SPEECH_0]. He laughs briefly, and the sound of his laughter is audible.","A clear, friendly male voice speaking in a calm and warm tone, with a natural and conversational pace. The dialogue is intimate and engaging, with a brief, genuine laugh. The audio is clean and well-recorded, with no background music or ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/98eea8c9d2895c8ebc052ed55e1278a8-Scene-055.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/98eea8c9d2895c8ebc052ed55e1278a8-Scene-055.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in a modern, well-lit indoor home during the daytime, with white walls, a white sofa, a white cabinet with glass doors, and a ceiling fan visible in the background. In the center of the frame, a man with dark hair, wearing a grey hooded sweatshirt with a black logo on the chest, sits at a white dining table. On the table in front of him is a blue and white patterned paper plate with food, a gold fork, a black smartphone, and a green and white paper. He is talking to the camera with an engaged and expressive expression, gesturing with his hands. He says, [SPEECH_0]. Faint ambient music plays in the background.","A clear, friendly male voice speaking in a calm and warm tone, with a slightly fast pace. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/9d3419661b43a8d926b6ca2ce8254226-Scene-007.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/9d3419661b43a8d926b6ca2ce8254226-Scene-007.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with light blue walls during the daytime, with a framed black-and-white photograph on the wall and a white lamp with a floral decoration in the background. In the center, a woman with brown hair, wearing a black blazer over a black top, a multi-strand pearl necklace, and a small pin on her lapel, sits in a chair with a green velvet armchair to her left and a white vanity table with a mirror framed by round light bulbs to her right. She has an engaged and thoughtful expression as she speaks, occasionally gesturing with her hands. She says, [SPEECH_0].","A clear, female voice speaking in a calm and thoughtful tone. The speech is steady and articulate, with a moderate pace and a neutral, conversational emotion. The recording is clean, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/e26c3c7f5a55ba8af2f38cbe7385b1d4-Scene-044.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/e26c3c7f5a55ba8af2f38cbe7385b1d4-Scene-044.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with light green walls, illuminated by soft lighting. In the center, a young man with long, dark hair, wearing a grey t-shirt with a red graphic, sits and speaks directly to the camera. He holds a white mug in his left hand and gestures with his right hand. Behind him, a framed painting of a fox hangs on the wall, and to the right, a tall wooden floor lamp with a rectangular shade provides light. To the left, a green potted plant is visible. The man speaks in a conversational tone, saying, [SPEECH_0].","A clear, neutral male voice speaks at a moderate pace in a calm and conversational tone. The audio is clean and free of background noise, suggesting a quiet indoor recording environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/f10793895418ec161d89121ca2a1ea08-Scene-018_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/f10793895418ec161d89121ca2a1ea08-Scene-018_subtitle_cropped.wav
"This is a tutorial or vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with wooden paneled walls and a wooden staircase in the background. In the left foreground, a man with short hair, wearing glasses, a dark t-shirt, and a grey patterned blazer, speaks directly to the camera with a neutral to slightly smiling expression. He says, [SPEECH_0]. The lighting is soft and even.","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet indoor environment such as a living room or recording studio.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/77d9a74783861ba4f99dcdd008c33b96-Scene-027.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/77d9a74783861ba4f99dcdd008c33b96-Scene-027.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with exposed brick walls, illuminated by low-key lighting. In the center, a man with short brown hair, a beard, and glasses, wearing a dark blue button-down shirt and green pants, sits and speaks with an engaged and animated expression. He uses expressive hand gestures as he talks. To his left in the foreground, a wooden stool is visible. A large, vintage-style spotlight is in the background. The man speaks, saying, [SPEECH_0]. Tense, instrumental background music plays throughout the clip.","A male voice with a neutral tone speaks at a moderate pace. The speech is clear and well-articulated. Tense, instrumental background music plays softly throughout the clip.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/c54777babe80450060d35ca09a4fe953-Scene-029.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/c54777babe80450060d35ca09a4fe953-Scene-029.wav
"This is an interview, presented as a static, eye-level medium shot from a front view. The scene is set indoors against a plain, off-white wall, illuminated by high-key lighting. In the center, a middle-aged man with a shaved head and stubble, wearing a dark blue t-shirt, sits and speaks with an engaged and focused expression. He gestures with his hands as he talks, saying, [SPEECH_0]. To his left, the front portion of a red motorcycle is partially visible. The audio is clean, with no background music or sound effects.","A clear, calm male voice speaks in a steady, measured tone. The delivery is articulate and focused, with a neutral emotional quality. The audio is clean and free of background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/5ea82b9400a2db49ec838e6b20903141-Scene-012_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/5ea82b9400a2db49ec838e6b20903141-Scene-012_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room with a wall made of wooden pallets. In the center, a man with dark, curly hair, wearing a white t-shirt under a grey and navy blue zip-up hoodie, is looking down at a book, turning its pages, and speaking. He has a smiling and engaged expression. To his right, a skateboard with colorful graffiti-style artwork leans against the wall. On a shelf in the background, a black cap with a white logo is visible, and a can of 'IRON' brand product sits on a table. The lighting is bright and even. The man speaks, saying, [SPEECH_0]. An instrumental music track plays softly in the background.","A clear, neutral male voice speaks briefly. An instrumental music track plays softly in the background.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bf489e0d08a2b79d8d6f2db30d71462d-Scene-062_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bf489e0d08a2b79d8d6f2db30d71462d-Scene-062_subtitle_cropped.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor room, likely an office or a living room, with light-colored curtains in the background and a red floor lamp to the right. In the center, a middle-aged man with short, graying hair, wearing black-rimmed glasses and a dark blue button-down shirt, sits and speaks with an engaged and conversational expression. He gestures with his hands as he talks, saying, [SPEECH_0]. The lighting is soft and even, illuminating the subject clearly.","A clear, neutral male voice speaks at a moderate pace in a calm and conversational tone. The audio is clean and free of background noise, suggesting a quiet indoor recording environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/613a8d62ee7b7b5135a873b8d46868d5-Scene-242_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/613a8d62ee7b7b5135a873b8d46868d5-Scene-242_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor kitchen during the daytime, with wooden cabinets, a double sink, a faucet, and a bowl of fruit on the counter. A large abstract painting with red and turquoise colors hangs on the wall. In the center, a young woman with blonde hair that has pink tips, styled in a half-updo, is speaking directly to the camera with a happy expression. She has a septum piercing, large feather earrings, and is wearing a black sheer top with a gold pattern. She gestures with her hands as she speaks, saying, [SPEECH_0].","A clear, friendly female voice speaking in a calm and warm tone, with a natural and engaging delivery. The speech is at a moderate pace, and the audio quality is clean with no background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/472808f2395332fcfe366628e43a2d11-Scene-014_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/472808f2395332fcfe366628e43a2d11-Scene-014_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor living room during the daytime, with a large, light-colored sofa and multiple decorative pillows in the background, all under soft lighting. In the center of the frame, a young woman with blonde, wavy hair, wearing a red sweater and small hoop earrings, sits and speaks directly to the camera with an engaged and conversational expression. She gestures with her hands as she talks, saying, [SPEECH_0].","A clear, female voice speaking in a calm and conversational tone. The speech is steady and articulate, with a natural, friendly cadence. The recording is clean, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/979ea7c87e1103af45444029ad10c631-Scene-021.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/979ea7c87e1103af45444029ad10c631-Scene-021.wav
